vid,trial_number,block,inBlock_trial_number,event,frames_from_start
HH09_Adult_TwistyGlasses,23,4,5,grey_onset,13279
HH09_Adult_TwistyGlasses,23,4,5,still_onset,13369
HH09_Adult_TwistyGlasses,23,4,5,event_onset,13459
HH09_Adult_TwistyGlasses,23,4,5,boundary,13567
HH09_Adult_TwistyGlasses,23,4,5,trial_offset,13639
AL38_Infant_Slinky,24,4,6,grey_onset,13742
AL38_Infant_Slinky,24,4,6,still_onset,13832
AL38_Infant_Slinky,24,4,6,event_onset,13922
AL38_Infant_Slinky,24,4,6,boundary,13982
AL38_Infant_Slinky,24,4,6,trial_offset,14191
CN14_Infant_StickyBall,25,5,1,grey_onset,14531
CN14_Infant_StickyBall,25,5,1,still_onset,14621
CN14_Infant_StickyBall,25,5,1,event_onset,14711
CN14_Infant_StickyBall,25,5,1,boundary,14800
CN14_Infant_StickyBall,25,5,1,trial_offset,14921
SA03_Adult_GreenTube,26,5,2,grey_onset,15021
SA03_Adult_GreenTube,26,5,2,still_onset,15111
SA03_Adult_GreenTube,26,5,2,event_onset,15201
SA03_Adult_GreenTube,26,5,2,boundary,15375
SA03_Adult_GreenTube,26,5,2,trial_offset,15471
SF28_Adult_OballStacker,27,5,3,grey_onset,15571
SF28_Adult_OballStacker,27,5,3,still_onset,15661
SF28_Adult_OballStacker,27,5,3,event_onset,15751
SF28_Adult_OballStacker,27,5,3,boundary,16044.0000001
SF28_Adult_OballStacker,27,5,3,trial_offset,16111
OH29_Infant_MassageRoller,28,5,4,grey_onset,16211
OH29_Infant_MassageRoller,28,5,4,still_onset,16301
OH29_Infant_MassageRoller,28,5,4,event_onset,16391
OH29_Infant_MassageRoller,28,5,4,boundary,16509
OH29_Infant_MassageRoller,28,5,4,trial_offset,16691
AL38_Infant_Slinky,29,5,5,grey_onset,16792
AL38_Infant_Slinky,29,5,5,still_onset,16882
AL38_Infant_Slinky,29,5,5,event_onset,16972
AL38_Infant_Slinky,29,5,5,boundary,17032
AL38_Infant_Slinky,29,5,5,trial_offset,17241
HH09_Adult_TwistyGlasses,30,5,6,grey_onset,17340
HH09_Adult_TwistyGlasses,30,5,6,still_onset,17430
HH09_Adult_TwistyGlasses,30,5,6,event_onset,17520
HH09_Adult_TwistyGlasses,30,5,6,boundary,17628
HH09_Adult_TwistyGlasses,30,5,6,trial_offset,17700
SA03_Adult_GreenTube,31,6,1,grey_onset,18041
SA03_Adult_GreenTube,31,6,1,still_onset,18131
SA03_Adult_GreenTube,31,6,1,event_onset,18221
SA03_Adult_GreenTube,31,6,1,boundary,18395
SA03_Adult_GreenTube,31,6,1,trial_offset,18491
CN14_Infant_StickyBall,32,6,2,grey_onset,18590
CN14_Infant_StickyBall,32,6,2,still_onset,18680
CN14_Infant_StickyBall,32,6,2,event_onset,18770
CN14_Infant_StickyBall,32,6,2,boundary,18859
CN14_Infant_StickyBall,32,6,2,trial_offset,18980
OH29_Infant_MassageRoller,33,6,3,grey_onset,19080
OH29_Infant_MassageRoller,33,6,3,still_onset,19170
OH29_Infant_MassageRoller,33,6,3,event_onset,19260
OH29_Infant_MassageRoller,33,6,3,boundary,19378
OH29_Infant_MassageRoller,33,6,3,trial_offset,19560
SF28_Adult_OballStacker,34,6,4,grey_onset,19660
SF28_Adult_OballStacker,34,6,4,still_onset,19750
SF28_Adult_OballStacker,34,6,4,event_onset,19840
