vid,trial_number,block,inBlock_trial_number,event,frames_from_start
AL38_Adult_Slinky,20,4,2,still_onset,11942
AL38_Adult_Slinky,20,4,2,event_onset,12032
AL38_Adult_Slinky,20,4,2,boundary,12090
AL38_Adult_Slinky,20,4,2,trial_offset,12301
OH29_Adult_MassageRoller,21,4,3,grey_onset,12402
OH29_Adult_MassageRoller,21,4,3,still_onset,12492
OH29_Adult_MassageRoller,21,4,3,event_onset,12582
OH29_Adult_MassageRoller,21,4,3,boundary,12696
OH29_Adult_MassageRoller,21,4,3,trial_offset,12882
HH09_Infant_TwistyGlasses,22,4,4,grey_onset,12981
HH09_Infant_TwistyGlasses,22,4,4,still_onset,13071
HH09_Infant_TwistyGlasses,22,4,4,event_onset,13161
HH09_Infant_TwistyGlasses,22,4,4,boundary,13279
HH09_Infant_TwistyGlasses,22,4,4,trial_offset,13341
SF28_Infant_OballStacker,23,4,5,grey_onset,13442
SF28_Infant_OballStacker,23,4,5,still_onset,13532
SF28_Infant_OballStacker,23,4,5,event_onset,13622
SF28_Infant_OballStacker,23,4,5,boundary,13910
SF28_Infant_OballStacker,23,4,5,trial_offset,13982
CN14_Adult_StickyBall,24,4,6,grey_onset,14083
CN14_Adult_StickyBall,24,4,6,still_onset,14173
CN14_Adult_StickyBall,24,4,6,event_onset,14263
CN14_Adult_StickyBall,24,4,6,boundary,14351
CN14_Adult_StickyBall,24,4,6,trial_offset,14473
AL38_Adult_Slinky,25,5,1,grey_onset,14815
AL38_Adult_Slinky,25,5,1,still_onset,14905
AL38_Adult_Slinky,25,5,1,event_onset,14995
AL38_Adult_Slinky,25,5,1,boundary,15053
AL38_Adult_Slinky,25,5,1,trial_offset,15264
SA03_Infant_GreenTube,26,5,2,grey_onset,15365
SA03_Infant_GreenTube,26,5,2,still_onset,15455
SA03_Infant_GreenTube,26,5,2,event_onset,15545
SA03_Infant_GreenTube,26,5,2,boundary,15667.0000001
SA03_Infant_GreenTube,26,5,2,trial_offset,15815
HH09_Infant_TwistyGlasses,27,5,3,grey_onset,15915
HH09_Infant_TwistyGlasses,27,5,3,still_onset,16005
HH09_Infant_TwistyGlasses,27,5,3,event_onset,16095
HH09_Infant_TwistyGlasses,27,5,3,boundary,16213
HH09_Infant_TwistyGlasses,27,5,3,trial_offset,16275
OH29_Adult_MassageRoller,28,5,4,grey_onset,16376
OH29_Adult_MassageRoller,28,5,4,still_onset,16466
OH29_Adult_MassageRoller,28,5,4,event_onset,16556
OH29_Adult_MassageRoller,28,5,4,boundary,16670
OH29_Adult_MassageRoller,28,5,4,trial_offset,16856
CN14_Adult_StickyBall,29,5,5,grey_onset,16955
CN14_Adult_StickyBall,29,5,5,still_onset,17045
CN14_Adult_StickyBall,29,5,5,event_onset,17135
CN14_Adult_StickyBall,29,5,5,boundary,17223
CN14_Adult_StickyBall,29,5,5,trial_offset,17345
SF28_Infant_OballStacker,30,5,6,grey_onset,17445
SF28_Infant_OballStacker,30,5,6,still_onset,17535
SF28_Infant_OballStacker,30,5,6,event_onset,17625
SF28_Infant_OballStacker,30,5,6,boundary,17913
SF28_Infant_OballStacker,30,5,6,trial_offset,17985
