vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Adult_MassageRoller,22,4,4,trial_offset,13385
AL38_Adult_Slinky,23,4,5,grey_onset,13483
AL38_Adult_Slinky,23,4,5,still_onset,13573
AL38_Adult_Slinky,23,4,5,event_onset,13663
AL38_Adult_Slinky,23,4,5,boundary,13721
AL38_Adult_Slinky,23,4,5,trial_offset,13932
SF28_Infant_OballStacker,24,4,6,grey_onset,14034
SF28_Infant_OballStacker,24,4,6,still_onset,14124
SF28_Infant_OballStacker,24,4,6,event_onset,14214
SF28_Infant_OballStacker,24,4,6,boundary,14502
SF28_Infant_OballStacker,24,4,6,trial_offset,14574
SA03_Infant_GreenTube,25,5,1,grey_onset,14915
SA03_Infant_GreenTube,25,5,1,still_onset,15005
SA03_Infant_GreenTube,25,5,1,event_onset,15095
SA03_Infant_GreenTube,25,5,1,boundary,15217.0000001
SA03_Infant_GreenTube,25,5,1,trial_offset,15365
CN14_Adult_StickyBall,26,5,2,grey_onset,15465
CN14_Adult_StickyBall,26,5,2,still_onset,15555
CN14_Adult_StickyBall,26,5,2,event_onset,15645
CN14_Adult_StickyBall,26,5,2,boundary,15733
CN14_Adult_StickyBall,26,5,2,trial_offset,15855
OH29_Adult_MassageRoller,27,5,3,grey_onset,15956
OH29_Adult_MassageRoller,27,5,3,still_onset,16046
OH29_Adult_MassageRoller,27,5,3,event_onset,16136
OH29_Adult_MassageRoller,27,5,3,boundary,16250
OH29_Adult_MassageRoller,27,5,3,trial_offset,16436
HH09_Infant_TwistyGlasses,28,5,4,grey_onset,16536
HH09_Infant_TwistyGlasses,28,5,4,still_onset,16626
HH09_Infant_TwistyGlasses,28,5,4,event_onset,16716
HH09_Infant_TwistyGlasses,28,5,4,boundary,16834
HH09_Infant_TwistyGlasses,28,5,4,trial_offset,16896
SF28_Infant_OballStacker,29,5,5,grey_onset,16998
SF28_Infant_OballStacker,29,5,5,still_onset,17088
SF28_Infant_OballStacker,29,5,5,event_onset,17178
SF28_Infant_OballStacker,29,5,5,boundary,17466
SF28_Infant_OballStacker,29,5,5,trial_offset,17538
AL38_Adult_Slinky,30,5,6,grey_onset,17638
AL38_Adult_Slinky,30,5,6,still_onset,17728
AL38_Adult_Slinky,30,5,6,event_onset,17818
AL38_Adult_Slinky,30,5,6,boundary,17876
AL38_Adult_Slinky,30,5,6,trial_offset,18087
CN14_Adult_StickyBall,31,6,1,grey_onset,18429
CN14_Adult_StickyBall,31,6,1,still_onset,18519
CN14_Adult_StickyBall,31,6,1,event_onset,18609
CN14_Adult_StickyBall,31,6,1,boundary,18697
CN14_Adult_StickyBall,31,6,1,trial_offset,18819
SA03_Infant_GreenTube,32,6,2,grey_onset,18919
SA03_Infant_GreenTube,32,6,2,still_onset,19009
SA03_Infant_GreenTube,32,6,2,event_onset,19099
SA03_Infant_GreenTube,32,6,2,boundary,19221.0000001
SA03_Infant_GreenTube,32,6,2,trial_offset,19369
HH09_Infant_TwistyGlasses,33,6,3,grey_onset,19469
HH09_Infant_TwistyGlasses,33,6,3,still_onset,19559
HH09_Infant_TwistyGlasses,33,6,3,event_onset,19649
HH09_Infant_TwistyGlasses,33,6,3,boundary,19767
HH09_Infant_TwistyGlasses,33,6,3,trial_offset,19829
OH29_Adult_MassageRoller,34,6,4,grey_onset,19930
OH29_Adult_MassageRoller,34,6,4,still_onset,20020
OH29_Adult_MassageRoller,34,6,4,event_onset,20110
OH29_Adult_MassageRoller,34,6,4,boundary,20224
OH29_Adult_MassageRoller,34,6,4,trial_offset,20410
AL38_Adult_Slinky,35,6,5,grey_onset,20511
AL38_Adult_Slinky,35,6,5,still_onset,20601
AL38_Adult_Slinky,35,6,5,event_onset,20691
AL38_Adult_Slinky,35,6,5,boundary,20749
AL38_Adult_Slinky,35,6,5,trial_offset,20960
SF28_Infant_OballStacker,36,6,6,grey_onset,21061
SF28_Infant_OballStacker,36,6,6,still_onset,21151
SF28_Infant_OballStacker,36,6,6,event_onset,21241
SF28_Infant_OballStacker,36,6,6,boundary,21529
SF28_Infant_OballStacker,36,6,6,trial_offset,21601
