vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Adult_MassageRoller,23,4,5,grey_onset,13161
OH29_Adult_MassageRoller,23,4,5,still_onset,13251
OH29_Adult_MassageRoller,23,4,5,event_onset,13341
OH29_Adult_MassageRoller,23,4,5,boundary,13455
OH29_Adult_MassageRoller,23,4,5,trial_offset,13641
SF28_Infant_OballStacker,24,4,6,grey_onset,13742
SF28_Infant_OballStacker,24,4,6,still_onset,13832
SF28_Infant_OballStacker,24,4,6,event_onset,13922
SF28_Infant_OballStacker,24,4,6,boundary,14210
SF28_Infant_OballStacker,24,4,6,trial_offset,14282
SA03_Infant_GreenTube,25,5,1,grey_onset,14624
SA03_Infant_GreenTube,25,5,1,still_onset,14714
SA03_Infant_GreenTube,25,5,1,event_onset,14804
SA03_Infant_GreenTube,25,5,1,boundary,14926.0000001
SA03_Infant_GreenTube,25,5,1,trial_offset,15074
AL38_Adult_Slinky,26,5,2,grey_onset,15173
AL38_Adult_Slinky,26,5,2,still_onset,15263
AL38_Adult_Slinky,26,5,2,event_onset,15353
AL38_Adult_Slinky,26,5,2,boundary,15411
AL38_Adult_Slinky,26,5,2,trial_offset,15622
CN14_Adult_StickyBall,27,5,3,grey_onset,15720
CN14_Adult_StickyBall,27,5,3,still_onset,15810
CN14_Adult_StickyBall,27,5,3,event_onset,15900
CN14_Adult_StickyBall,27,5,3,boundary,15988
CN14_Adult_StickyBall,27,5,3,trial_offset,16110
HH09_Infant_TwistyGlasses,28,5,4,grey_onset,16209
HH09_Infant_TwistyGlasses,28,5,4,still_onset,16299
HH09_Infant_TwistyGlasses,28,5,4,event_onset,16389
HH09_Infant_TwistyGlasses,28,5,4,boundary,16507
HH09_Infant_TwistyGlasses,28,5,4,trial_offset,16569
SF28_Infant_OballStacker,29,5,5,grey_onset,16668
SF28_Infant_OballStacker,29,5,5,still_onset,16758
SF28_Infant_OballStacker,29,5,5,event_onset,16848
SF28_Infant_OballStacker,29,5,5,boundary,17136
SF28_Infant_OballStacker,29,5,5,trial_offset,17208
OH29_Adult_MassageRoller,30,5,6,grey_onset,17309
OH29_Adult_MassageRoller,30,5,6,still_onset,17399
OH29_Adult_MassageRoller,30,5,6,event_onset,17489
OH29_Adult_MassageRoller,30,5,6,boundary,17603
OH29_Adult_MassageRoller,30,5,6,trial_offset,17789
AL38_Adult_Slinky,31,6,1,grey_onset,18130
AL38_Adult_Slinky,31,6,1,still_onset,18220
AL38_Adult_Slinky,31,6,1,event_onset,18310
AL38_Adult_Slinky,31,6,1,boundary,18368
AL38_Adult_Slinky,31,6,1,trial_offset,18579
SA03_Infant_GreenTube,32,6,2,grey_onset,18680
SA03_Infant_GreenTube,32,6,2,still_onset,18770
SA03_Infant_GreenTube,32,6,2,event_onset,18860
SA03_Infant_GreenTube,32,6,2,boundary,18982.0000001
SA03_Infant_GreenTube,32,6,2,trial_offset,19130
HH09_Infant_TwistyGlasses,33,6,3,grey_onset,19231
HH09_Infant_TwistyGlasses,33,6,3,still_onset,19321
HH09_Infant_TwistyGlasses,33,6,3,event_onset,19411
HH09_Infant_TwistyGlasses,33,6,3,boundary,19529
HH09_Infant_TwistyGlasses,33,6,3,trial_offset,19591
CN14_Adult_StickyBall,34,6,4,grey_onset,19691
CN14_Adult_StickyBall,34,6,4,still_onset,19781
CN14_Adult_StickyBall,34,6,4,event_onset,19871
CN14_Adult_StickyBall,34,6,4,boundary,19959
CN14_Adult_StickyBall,34,6,4,trial_offset,20081
OH29_Adult_MassageRoller,35,6,5,grey_onset,20183
OH29_Adult_MassageRoller,35,6,5,still_onset,20273
OH29_Adult_MassageRoller,35,6,5,event_onset,20363
OH29_Adult_MassageRoller,35,6,5,boundary,20477
OH29_Adult_MassageRoller,35,6,5,trial_offset,20663
SF28_Infant_OballStacker,36,6,6,grey_onset,20762
SF28_Infant_OballStacker,36,6,6,still_onset,20852
SF28_Infant_OballStacker,36,6,6,event_onset,20942
SF28_Infant_OballStacker,36,6,6,boundary,21230
SF28_Infant_OballStacker,36,6,6,trial_offset,21302
