vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Adult_MassageRoller,23,4,5,grey_onset,13131
OH29_Adult_MassageRoller,23,4,5,still_onset,13221
OH29_Adult_MassageRoller,23,4,5,event_onset,13311
OH29_Adult_MassageRoller,23,4,5,boundary,13425
OH29_Adult_MassageRoller,23,4,5,trial_offset,13611
SF28_Infant_OballStacker,24,4,6,grey_onset,13712
SF28_Infant_OballStacker,24,4,6,still_onset,13802
SF28_Infant_OballStacker,24,4,6,event_onset,13892
SF28_Infant_OballStacker,24,4,6,boundary,14180
SF28_Infant_OballStacker,24,4,6,trial_offset,14252
SA03_Infant_GreenTube,25,5,1,grey_onset,14593
SA03_Infant_GreenTube,25,5,1,still_onset,14683
SA03_Infant_GreenTube,25,5,1,event_onset,14773
SA03_Infant_GreenTube,25,5,1,boundary,14895.0000001
SA03_Infant_GreenTube,25,5,1,trial_offset,15043
AL38_Adult_Slinky,26,5,2,grey_onset,15143
AL38_Adult_Slinky,26,5,2,still_onset,15233
AL38_Adult_Slinky,26,5,2,event_onset,15323
AL38_Adult_Slinky,26,5,2,boundary,15381
AL38_Adult_Slinky,26,5,2,trial_offset,15592
CN14_Adult_StickyBall,27,5,3,grey_onset,15692
CN14_Adult_StickyBall,27,5,3,still_onset,15782
CN14_Adult_StickyBall,27,5,3,event_onset,15872
CN14_Adult_StickyBall,27,5,3,boundary,15960
CN14_Adult_StickyBall,27,5,3,trial_offset,16082
HH09_Infant_TwistyGlasses,28,5,4,grey_onset,16182
HH09_Infant_TwistyGlasses,28,5,4,still_onset,16272
HH09_Infant_TwistyGlasses,28,5,4,event_onset,16362
HH09_Infant_TwistyGlasses,28,5,4,boundary,16480
HH09_Infant_TwistyGlasses,28,5,4,trial_offset,16542
SF28_Infant_OballStacker,29,5,5,grey_onset,16643
SF28_Infant_OballStacker,29,5,5,still_onset,16733
SF28_Infant_OballStacker,29,5,5,event_onset,16823
SF28_Infant_OballStacker,29,5,5,boundary,17111
SF28_Infant_OballStacker,29,5,5,trial_offset,17183
OH29_Adult_MassageRoller,30,5,6,grey_onset,17283
OH29_Adult_MassageRoller,30,5,6,still_onset,17373
OH29_Adult_MassageRoller,30,5,6,event_onset,17463
OH29_Adult_MassageRoller,30,5,6,boundary,17577
OH29_Adult_MassageRoller,30,5,6,trial_offset,17763
AL38_Adult_Slinky,31,6,1,grey_onset,18105
AL38_Adult_Slinky,31,6,1,still_onset,18195
AL38_Adult_Slinky,31,6,1,event_onset,18285
AL38_Adult_Slinky,31,6,1,boundary,18343
AL38_Adult_Slinky,31,6,1,trial_offset,18554
SA03_Infant_GreenTube,32,6,2,grey_onset,18655
SA03_Infant_GreenTube,32,6,2,still_onset,18745
SA03_Infant_GreenTube,32,6,2,event_onset,18835
SA03_Infant_GreenTube,32,6,2,boundary,18957.0000001
SA03_Infant_GreenTube,32,6,2,trial_offset,19105
HH09_Infant_TwistyGlasses,33,6,3,grey_onset,19204
HH09_Infant_TwistyGlasses,33,6,3,still_onset,19294
HH09_Infant_TwistyGlasses,33,6,3,event_onset,19384
HH09_Infant_TwistyGlasses,33,6,3,boundary,19502
HH09_Infant_TwistyGlasses,33,6,3,trial_offset,19564
CN14_Adult_StickyBall,34,6,4,grey_onset,19665
CN14_Adult_StickyBall,34,6,4,still_onset,19755
CN14_Adult_StickyBall,34,6,4,event_onset,19845
CN14_Adult_StickyBall,34,6,4,boundary,19933
CN14_Adult_StickyBall,34,6,4,trial_offset,20055
OH29_Adult_MassageRoller,35,6,5,grey_onset,20156
OH29_Adult_MassageRoller,35,6,5,still_onset,20246
OH29_Adult_MassageRoller,35,6,5,event_onset,20336
OH29_Adult_MassageRoller,35,6,5,boundary,20450
OH29_Adult_MassageRoller,35,6,5,trial_offset,20636
SF28_Infant_OballStacker,36,6,6,grey_onset,20737
SF28_Infant_OballStacker,36,6,6,still_onset,20827
SF28_Infant_OballStacker,36,6,6,event_onset,20917
SF28_Infant_OballStacker,36,6,6,boundary,21205
SF28_Infant_OballStacker,36,6,6,trial_offset,21277
