vid,trial_number,block,inBlock_trial_number,event,frames_from_start
CN14_Adult_StickyBall,23,4,5,grey_onset,13682
CN14_Adult_StickyBall,23,4,5,still_onset,13772
CN14_Adult_StickyBall,23,4,5,event_onset,13862
CN14_Adult_StickyBall,23,4,5,boundary,13950
CN14_Adult_StickyBall,23,4,5,trial_offset,14072
HH09_Infant_TwistyGlasses,24,4,6,grey_onset,14171
HH09_Infant_TwistyGlasses,24,4,6,still_onset,14261
HH09_Infant_TwistyGlasses,24,4,6,event_onset,14351
HH09_Infant_TwistyGlasses,24,4,6,boundary,14469
HH09_Infant_TwistyGlasses,24,4,6,trial_offset,14531
SF28_Infant_OballStacker,25,5,1,grey_onset,14872
SF28_Infant_OballStacker,25,5,1,still_onset,14962
SF28_Infant_OballStacker,25,5,1,event_onset,15052
SF28_Infant_OballStacker,25,5,1,boundary,15340
SF28_Infant_OballStacker,25,5,1,trial_offset,15412
AL38_Adult_Slinky,26,5,2,grey_onset,15510
AL38_Adult_Slinky,26,5,2,still_onset,15600
AL38_Adult_Slinky,26,5,2,event_onset,15690
AL38_Adult_Slinky,26,5,2,boundary,15748
AL38_Adult_Slinky,26,5,2,trial_offset,15959
OH29_Adult_MassageRoller,27,5,3,grey_onset,16059
OH29_Adult_MassageRoller,27,5,3,still_onset,16149
OH29_Adult_MassageRoller,27,5,3,event_onset,16239
OH29_Adult_MassageRoller,27,5,3,boundary,16353
OH29_Adult_MassageRoller,27,5,3,trial_offset,16539
SA03_Infant_GreenTube,28,5,4,grey_onset,16638
SA03_Infant_GreenTube,28,5,4,still_onset,16728
SA03_Infant_GreenTube,28,5,4,event_onset,16818
SA03_Infant_GreenTube,28,5,4,boundary,16940.0000001
SA03_Infant_GreenTube,28,5,4,trial_offset,17088
HH09_Infant_TwistyGlasses,29,5,5,grey_onset,17187
HH09_Infant_TwistyGlasses,29,5,5,still_onset,17277
HH09_Infant_TwistyGlasses,29,5,5,event_onset,17367
HH09_Infant_TwistyGlasses,29,5,5,boundary,17485
HH09_Infant_TwistyGlasses,29,5,5,trial_offset,17547
CN14_Adult_StickyBall,30,5,6,grey_onset,17645
CN14_Adult_StickyBall,30,5,6,still_onset,17735
CN14_Adult_StickyBall,30,5,6,event_onset,17825
CN14_Adult_StickyBall,30,5,6,boundary,17913
CN14_Adult_StickyBall,30,5,6,trial_offset,18035
AL38_Adult_Slinky,31,6,1,grey_onset,18375
AL38_Adult_Slinky,31,6,1,still_onset,18465
AL38_Adult_Slinky,31,6,1,event_onset,18555
AL38_Adult_Slinky,31,6,1,boundary,18613
AL38_Adult_Slinky,31,6,1,trial_offset,18824
SF28_Infant_OballStacker,32,6,2,grey_onset,18924
SF28_Infant_OballStacker,32,6,2,still_onset,19014
SF28_Infant_OballStacker,32,6,2,event_onset,19104
SF28_Infant_OballStacker,32,6,2,boundary,19392
SF28_Infant_OballStacker,32,6,2,trial_offset,19464
SA03_Infant_GreenTube,33,6,3,grey_onset,19563
SA03_Infant_GreenTube,33,6,3,still_onset,19653
SA03_Infant_GreenTube,33,6,3,event_onset,19743
SA03_Infant_GreenTube,33,6,3,boundary,19865.0000001
SA03_Infant_GreenTube,33,6,3,trial_offset,20013
OH29_Adult_MassageRoller,34,6,4,grey_onset,20113
OH29_Adult_MassageRoller,34,6,4,still_onset,20203
OH29_Adult_MassageRoller,34,6,4,event_onset,20293
OH29_Adult_MassageRoller,34,6,4,boundary,20407
OH29_Adult_MassageRoller,34,6,4,trial_offset,20593
CN14_Adult_StickyBall,35,6,5,grey_onset,20691
CN14_Adult_StickyBall,35,6,5,still_onset,20781
CN14_Adult_StickyBall,35,6,5,event_onset,20871
CN14_Adult_StickyBall,35,6,5,boundary,20959
CN14_Adult_StickyBall,35,6,5,trial_offset,21081
HH09_Infant_TwistyGlasses,36,6,6,grey_onset,21180
HH09_Infant_TwistyGlasses,36,6,6,still_onset,21270
HH09_Infant_TwistyGlasses,36,6,6,event_onset,21360
HH09_Infant_TwistyGlasses,36,6,6,boundary,21478
HH09_Infant_TwistyGlasses,36,6,6,trial_offset,21540
