vid,trial_number,block,inBlock_trial_number,event,frames_from_start
CN14_Adult_StickyBall,23,4,5,grey_onset,13586
CN14_Adult_StickyBall,23,4,5,still_onset,13676
CN14_Adult_StickyBall,23,4,5,event_onset,13766
CN14_Adult_StickyBall,23,4,5,boundary,13854
CN14_Adult_StickyBall,23,4,5,trial_offset,13976
HH09_Infant_TwistyGlasses,24,4,6,grey_onset,14075
HH09_Infant_TwistyGlasses,24,4,6,still_onset,14165
HH09_Infant_TwistyGlasses,24,4,6,event_onset,14255
HH09_Infant_TwistyGlasses,24,4,6,boundary,14373
HH09_Infant_TwistyGlasses,24,4,6,trial_offset,14435
SA03_Infant_GreenTube,25,5,1,grey_onset,14776
SA03_Infant_GreenTube,25,5,1,still_onset,14866
SA03_Infant_GreenTube,25,5,1,event_onset,14956
SA03_Infant_GreenTube,25,5,1,boundary,15078.0000001
SA03_Infant_GreenTube,25,5,1,trial_offset,15226
AL38_Adult_Slinky,26,5,2,grey_onset,15324
AL38_Adult_Slinky,26,5,2,still_onset,15414
AL38_Adult_Slinky,26,5,2,event_onset,15504
AL38_Adult_Slinky,26,5,2,boundary,15562
AL38_Adult_Slinky,26,5,2,trial_offset,15773
OH29_Adult_MassageRoller,27,5,3,grey_onset,15873
OH29_Adult_MassageRoller,27,5,3,still_onset,15963
OH29_Adult_MassageRoller,27,5,3,event_onset,16053
OH29_Adult_MassageRoller,27,5,3,boundary,16167
OH29_Adult_MassageRoller,27,5,3,trial_offset,16353
SF28_Infant_OballStacker,28,5,4,grey_onset,16453
SF28_Infant_OballStacker,28,5,4,still_onset,16543
SF28_Infant_OballStacker,28,5,4,event_onset,16633
SF28_Infant_OballStacker,28,5,4,boundary,16921
SF28_Infant_OballStacker,28,5,4,trial_offset,16993
HH09_Infant_TwistyGlasses,29,5,5,grey_onset,17091
HH09_Infant_TwistyGlasses,29,5,5,still_onset,17181
HH09_Infant_TwistyGlasses,29,5,5,event_onset,17271
HH09_Infant_TwistyGlasses,29,5,5,boundary,17389
HH09_Infant_TwistyGlasses,29,5,5,trial_offset,17451
CN14_Adult_StickyBall,30,5,6,grey_onset,17550
CN14_Adult_StickyBall,30,5,6,still_onset,17640
CN14_Adult_StickyBall,30,5,6,event_onset,17730
CN14_Adult_StickyBall,30,5,6,boundary,17818
CN14_Adult_StickyBall,30,5,6,trial_offset,17940
AL38_Adult_Slinky,31,6,1,grey_onset,18280
AL38_Adult_Slinky,31,6,1,still_onset,18370
AL38_Adult_Slinky,31,6,1,event_onset,18460
AL38_Adult_Slinky,31,6,1,boundary,18518
AL38_Adult_Slinky,31,6,1,trial_offset,18729
SA03_Infant_GreenTube,32,6,2,grey_onset,18829
SA03_Infant_GreenTube,32,6,2,still_onset,18919
SA03_Infant_GreenTube,32,6,2,event_onset,19009
SA03_Infant_GreenTube,32,6,2,boundary,19131.0000001
SA03_Infant_GreenTube,32,6,2,trial_offset,19279
SF28_Infant_OballStacker,33,6,3,grey_onset,19380
SF28_Infant_OballStacker,33,6,3,still_onset,19470
SF28_Infant_OballStacker,33,6,3,event_onset,19560
SF28_Infant_OballStacker,33,6,3,boundary,19848
SF28_Infant_OballStacker,33,6,3,trial_offset,19920
OH29_Adult_MassageRoller,34,6,4,grey_onset,20021
OH29_Adult_MassageRoller,34,6,4,still_onset,20111
OH29_Adult_MassageRoller,34,6,4,event_onset,20201
OH29_Adult_MassageRoller,34,6,4,boundary,20315
