vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Infant_MassageRoller,22,4,4,trial_offset,13073
AL38_Infant_Slinky,23,4,5,grey_onset,13175
AL38_Infant_Slinky,23,4,5,still_onset,13265
AL38_Infant_Slinky,23,4,5,event_onset,13355
AL38_Infant_Slinky,23,4,5,boundary,13415
AL38_Infant_Slinky,23,4,5,trial_offset,13624
SF28_Adult_OballStacker,24,4,6,grey_onset,13725
SF28_Adult_OballStacker,24,4,6,still_onset,13815
SF28_Adult_OballStacker,24,4,6,event_onset,13905
SF28_Adult_OballStacker,24,4,6,boundary,14198.0000001
SF28_Adult_OballStacker,24,4,6,trial_offset,14265
HH09_Adult_TwistyGlasses,25,5,1,grey_onset,14607
HH09_Adult_TwistyGlasses,25,5,1,still_onset,14697
HH09_Adult_TwistyGlasses,25,5,1,event_onset,14787
HH09_Adult_TwistyGlasses,25,5,1,boundary,14895
HH09_Adult_TwistyGlasses,25,5,1,trial_offset,14967
AL38_Infant_Slinky,26,5,2,grey_onset,15068
AL38_Infant_Slinky,26,5,2,still_onset,15158
AL38_Infant_Slinky,26,5,2,event_onset,15248
AL38_Infant_Slinky,26,5,2,boundary,15308
AL38_Infant_Slinky,26,5,2,trial_offset,15517
OH29_Infant_MassageRoller,27,5,3,grey_onset,15618
OH29_Infant_MassageRoller,27,5,3,still_onset,15708
OH29_Infant_MassageRoller,27,5,3,event_onset,15798
OH29_Infant_MassageRoller,27,5,3,boundary,15916
OH29_Infant_MassageRoller,27,5,3,trial_offset,16098
SA03_Adult_GreenTube,28,5,4,grey_onset,16199
SA03_Adult_GreenTube,28,5,4,still_onset,16289
SA03_Adult_GreenTube,28,5,4,event_onset,16379
SA03_Adult_GreenTube,28,5,4,boundary,16553
SA03_Adult_GreenTube,28,5,4,trial_offset,16649
SF28_Adult_OballStacker,29,5,5,grey_onset,16750
SF28_Adult_OballStacker,29,5,5,still_onset,16840
SF28_Adult_OballStacker,29,5,5,event_onset,16930
SF28_Adult_OballStacker,29,5,5,boundary,17223.0000001
SF28_Adult_OballStacker,29,5,5,trial_offset,17290
CN14_Infant_StickyBall,30,5,6,grey_onset,17390
CN14_Infant_StickyBall,30,5,6,still_onset,17480
