vid,trial_number,block,inBlock_trial_number,event,frames_from_start
SF28_Adult_OballStacker,1,1,1,grey_onset,449
SF28_Adult_OballStacker,1,1,1,still_onset,539
SF28_Adult_OballStacker,1,1,1,event_onset,629
SF28_Adult_OballStacker,1,1,1,boundary,922.0000001
SF28_Adult_OballStacker,1,1,1,trial_offset,989
CN14_Infant_StickyBall,2,1,2,grey_onset,1096
CN14_Infant_StickyBall,2,1,2,still_onset,1186
CN14_Infant_StickyBall,2,1,2,event_onset,1276
CN14_Infant_StickyBall,2,1,2,boundary,1365
CN14_Infant_StickyBall,2,1,2,trial_offset,1486
AL38_Infant_Slinky,3,1,3,grey_onset,1596
AL38_Infant_Slinky,3,1,3,still_onset,1686
AL38_Infant_Slinky,3,1,3,event_onset,1776
AL38_Infant_Slinky,3,1,3,boundary,1836
AL38_Infant_Slinky,3,1,3,trial_offset,2045
SA03_Adult_GreenTube,4,1,4,grey_onset,2200
SA03_Adult_GreenTube,4,1,4,still_onset,2290
SA03_Adult_GreenTube,4,1,4,event_onset,2380
SA03_Adult_GreenTube,4,1,4,boundary,2554
SA03_Adult_GreenTube,4,1,4,trial_offset,2650
HH09_Adult_TwistyGlasses,5,1,5,grey_onset,2758
HH09_Adult_TwistyGlasses,5,1,5,still_onset,2848
HH09_Adult_TwistyGlasses,5,1,5,event_onset,2938
HH09_Adult_TwistyGlasses,5,1,5,boundary,3046
HH09_Adult_TwistyGlasses,5,1,5,trial_offset,3118
OH29_Infant_MassageRoller,6,1,6,grey_onset,3229
OH29_Infant_MassageRoller,6,1,6,still_onset,3319
OH29_Infant_MassageRoller,6,1,6,event_onset,3409
OH29_Infant_MassageRoller,6,1,6,boundary,3527
OH29_Infant_MassageRoller,6,1,6,trial_offset,3709
CN14_Infant_StickyBall,7,2,1,grey_onset,4055
CN14_Infant_StickyBall,7,2,1,still_onset,4145
CN14_Infant_StickyBall,7,2,1,event_onset,4235
CN14_Infant_StickyBall,7,2,1,boundary,4324
CN14_Infant_StickyBall,7,2,1,trial_offset,4445
SF28_Adult_OballStacker,8,2,2,grey_onset,4553
SF28_Adult_OballStacker,8,2,2,still_onset,4643
SF28_Adult_OballStacker,8,2,2,event_onset,4733
SF28_Adult_OballStacker,8,2,2,boundary,5026.0000001
SF28_Adult_OballStacker,8,2,2,trial_offset,5093
SA03_Adult_GreenTube,9,2,3,grey_onset,5203
SA03_Adult_GreenTube,9,2,3,still_onset,5293
SA03_Adult_GreenTube,9,2,3,event_onset,5383
SA03_Adult_GreenTube,9,2,3,boundary,5557
SA03_Adult_GreenTube,9,2,3,trial_offset,5653
AL38_Infant_Slinky,10,2,4,grey_onset,5759
AL38_Infant_Slinky,10,2,4,still_onset,5849
AL38_Infant_Slinky,10,2,4,event_onset,5939
AL38_Infant_Slinky,10,2,4,boundary,5999
AL38_Infant_Slinky,10,2,4,trial_offset,6208
OH29_Infant_MassageRoller,11,2,5,grey_onset,6315
OH29_Infant_MassageRoller,11,2,5,still_onset,6405
OH29_Infant_MassageRoller,11,2,5,event_onset,6495
OH29_Infant_MassageRoller,11,2,5,boundary,6613
