vid,trial_number,block,inBlock_trial_number,event,frames_from_start
SA03_Adult_GreenTube,23,4,5,grey_onset,13593
SA03_Adult_GreenTube,23,4,5,still_onset,13683
SA03_Adult_GreenTube,23,4,5,event_onset,13773
SA03_Adult_GreenTube,23,4,5,boundary,13947
SA03_Adult_GreenTube,23,4,5,trial_offset,14043
CN14_Infant_StickyBall,24,4,6,grey_onset,14142
CN14_Infant_StickyBall,24,4,6,still_onset,14232
CN14_Infant_StickyBall,24,4,6,event_onset,14322
CN14_Infant_StickyBall,24,4,6,boundary,14411
CN14_Infant_StickyBall,24,4,6,trial_offset,14532
OH29_Infant_MassageRoller,25,5,1,grey_onset,14874
OH29_Infant_MassageRoller,25,5,1,still_onset,14964
OH29_Infant_MassageRoller,25,5,1,event_onset,15054
OH29_Infant_MassageRoller,25,5,1,boundary,15172
OH29_Infant_MassageRoller,25,5,1,trial_offset,15354
HH09_Adult_TwistyGlasses,26,5,2,grey_onset,15453
HH09_Adult_TwistyGlasses,26,5,2,still_onset,15543
HH09_Adult_TwistyGlasses,26,5,2,event_onset,15633
HH09_Adult_TwistyGlasses,26,5,2,boundary,15741
HH09_Adult_TwistyGlasses,26,5,2,trial_offset,15813
SF28_Adult_OballStacker,27,5,3,grey_onset,15914
SF28_Adult_OballStacker,27,5,3,still_onset,16004
SF28_Adult_OballStacker,27,5,3,event_onset,16094
SF28_Adult_OballStacker,27,5,3,boundary,16387
SF28_Adult_OballStacker,27,5,3,trial_offset,16454
AL38_Infant_Slinky,28,5,4,grey_onset,16556
AL38_Infant_Slinky,28,5,4,still_onset,16646
AL38_Infant_Slinky,28,5,4,event_onset,16736
AL38_Infant_Slinky,28,5,4,boundary,16796
AL38_Infant_Slinky,28,5,4,trial_offset,17005
CN14_Infant_StickyBall,29,5,5,grey_onset,17105
CN14_Infant_StickyBall,29,5,5,still_onset,17195
CN14_Infant_StickyBall,29,5,5,event_onset,17285
CN14_Infant_StickyBall,29,5,5,boundary,17374
CN14_Infant_StickyBall,29,5,5,trial_offset,17495
SA03_Adult_GreenTube,30,5,6,grey_onset,17597
SA03_Adult_GreenTube,30,5,6,still_onset,17687
SA03_Adult_GreenTube,30,5,6,event_onset,17777
SA03_Adult_GreenTube,30,5,6,boundary,17951
SA03_Adult_GreenTube,30,5,6,trial_offset,18047
HH09_Adult_TwistyGlasses,31,6,1,grey_onset,18387
HH09_Adult_TwistyGlasses,31,6,1,still_onset,18477
HH09_Adult_TwistyGlasses,31,6,1,event_onset,18567
HH09_Adult_TwistyGlasses,31,6,1,boundary,18675
HH09_Adult_TwistyGlasses,31,6,1,trial_offset,18747
OH29_Infant_MassageRoller,32,6,2,grey_onset,18847
OH29_Infant_MassageRoller,32,6,2,still_onset,18937
OH29_Infant_MassageRoller,32,6,2,event_onset,19027
OH29_Infant_MassageRoller,32,6,2,boundary,19145
OH29_Infant_MassageRoller,32,6,2,trial_offset,19327
AL38_Infant_Slinky,33,6,3,grey_onset,19429
AL38_Infant_Slinky,33,6,3,still_onset,19519
AL38_Infant_Slinky,33,6,3,event_onset,19609
AL38_Infant_Slinky,33,6,3,boundary,19669
AL38_Infant_Slinky,33,6,3,trial_offset,19878
SF28_Adult_OballStacker,34,6,4,grey_onset,19979
SF28_Adult_OballStacker,34,6,4,still_onset,20069
SF28_Adult_OballStacker,34,6,4,event_onset,20159
SF28_Adult_OballStacker,34,6,4,boundary,20452
SF28_Adult_OballStacker,34,6,4,trial_offset,20519
SA03_Adult_GreenTube,35,6,5,grey_onset,20619
SA03_Adult_GreenTube,35,6,5,still_onset,20709
SA03_Adult_GreenTube,35,6,5,event_onset,20799
SA03_Adult_GreenTube,35,6,5,boundary,20973
SA03_Adult_GreenTube,35,6,5,trial_offset,21069
CN14_Infant_StickyBall,36,6,6,grey_onset,21167
CN14_Infant_StickyBall,36,6,6,still_onset,21257
CN14_Infant_StickyBall,36,6,6,event_onset,21347
CN14_Infant_StickyBall,36,6,6,boundary,21436
CN14_Infant_StickyBall,36,6,6,trial_offset,21557
