vid,trial_number,block,inBlock_trial_number,event,frames_from_start
HH09_Adult_TwistyGlasses,22,4,4,trial_offset,13036
SF28_Adult_OballStacker,23,4,5,grey_onset,13137
SF28_Adult_OballStacker,23,4,5,still_onset,13227
SF28_Adult_OballStacker,23,4,5,event_onset,13317
SF28_Adult_OballStacker,23,4,5,boundary,13610.0000001
SF28_Adult_OballStacker,23,4,5,trial_offset,13677
AL38_Infant_Slinky,24,4,6,grey_onset,13777
AL38_Infant_Slinky,24,4,6,still_onset,13867
AL38_Infant_Slinky,24,4,6,event_onset,13957
AL38_Infant_Slinky,24,4,6,boundary,14017
AL38_Infant_Slinky,24,4,6,trial_offset,14226
CN14_Infant_StickyBall,25,5,1,grey_onset,14567
CN14_Infant_StickyBall,25,5,1,still_onset,14657
CN14_Infant_StickyBall,25,5,1,event_onset,14747
CN14_Infant_StickyBall,25,5,1,boundary,14836
CN14_Infant_StickyBall,25,5,1,trial_offset,14957
SA03_Adult_GreenTube,26,5,2,grey_onset,15056
SA03_Adult_GreenTube,26,5,2,still_onset,15146
SA03_Adult_GreenTube,26,5,2,event_onset,15236
SA03_Adult_GreenTube,26,5,2,boundary,15410
SA03_Adult_GreenTube,26,5,2,trial_offset,15506
HH09_Adult_TwistyGlasses,27,5,3,grey_onset,15605
HH09_Adult_TwistyGlasses,27,5,3,still_onset,15695
HH09_Adult_TwistyGlasses,27,5,3,event_onset,15785
HH09_Adult_TwistyGlasses,27,5,3,boundary,15893
HH09_Adult_TwistyGlasses,27,5,3,trial_offset,15965
OH29_Infant_MassageRoller,28,5,4,grey_onset,16065
OH29_Infant_MassageRoller,28,5,4,still_onset,16155
OH29_Infant_MassageRoller,28,5,4,event_onset,16245
OH29_Infant_MassageRoller,28,5,4,boundary,16363
OH29_Infant_MassageRoller,28,5,4,trial_offset,16545
AL38_Infant_Slinky,29,5,5,grey_onset,16645
AL38_Infant_Slinky,29,5,5,still_onset,16735
AL38_Infant_Slinky,29,5,5,event_onset,16825
AL38_Infant_Slinky,29,5,5,boundary,16885
AL38_Infant_Slinky,29,5,5,trial_offset,17094
SF28_Adult_OballStacker,30,5,6,grey_onset,17195
SF28_Adult_OballStacker,30,5,6,still_onset,17285
SF28_Adult_OballStacker,30,5,6,event_onset,17375
SF28_Adult_OballStacker,30,5,6,boundary,17668.0000001
SF28_Adult_OballStacker,30,5,6,trial_offset,17735
SA03_Adult_GreenTube,31,6,1,grey_onset,18077
SA03_Adult_GreenTube,31,6,1,still_onset,18167
SA03_Adult_GreenTube,31,6,1,event_onset,18257
SA03_Adult_GreenTube,31,6,1,boundary,18431
SA03_Adult_GreenTube,31,6,1,trial_offset,18527
CN14_Infant_StickyBall,32,6,2,grey_onset,18626
CN14_Infant_StickyBall,32,6,2,still_onset,18716
CN14_Infant_StickyBall,32,6,2,event_onset,18806
CN14_Infant_StickyBall,32,6,2,boundary,18895
CN14_Infant_StickyBall,32,6,2,trial_offset,19016
OH29_Infant_MassageRoller,33,6,3,grey_onset,19115
OH29_Infant_MassageRoller,33,6,3,still_onset,19205
OH29_Infant_MassageRoller,33,6,3,event_onset,19295
OH29_Infant_MassageRoller,33,6,3,boundary,19413
OH29_Infant_MassageRoller,33,6,3,trial_offset,19595
HH09_Adult_TwistyGlasses,34,6,4,grey_onset,19694
HH09_Adult_TwistyGlasses,34,6,4,still_onset,19784
HH09_Adult_TwistyGlasses,34,6,4,event_onset,19874
HH09_Adult_TwistyGlasses,34,6,4,boundary,19982
HH09_Adult_TwistyGlasses,34,6,4,trial_offset,20054
SF28_Adult_OballStacker,35,6,5,grey_onset,20155
SF28_Adult_OballStacker,35,6,5,still_onset,20245
SF28_Adult_OballStacker,35,6,5,event_onset,20335
SF28_Adult_OballStacker,35,6,5,boundary,20628.0000001
SF28_Adult_OballStacker,35,6,5,trial_offset,20695
AL38_Infant_Slinky,36,6,6,grey_onset,20797
AL38_Infant_Slinky,36,6,6,still_onset,20887
AL38_Infant_Slinky,36,6,6,event_onset,20977
AL38_Infant_Slinky,36,6,6,boundary,21037
AL38_Infant_Slinky,36,6,6,trial_offset,21246
