vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Adult_MassageRoller,23,4,5,grey_onset,13295
OH29_Adult_MassageRoller,23,4,5,still_onset,13385
OH29_Adult_MassageRoller,23,4,5,event_onset,13475
OH29_Adult_MassageRoller,23,4,5,boundary,13589
OH29_Adult_MassageRoller,23,4,5,trial_offset,13775
SA03_Infant_GreenTube,24,4,6,grey_onset,13880
SA03_Infant_GreenTube,24,4,6,still_onset,13970
SA03_Infant_GreenTube,24,4,6,event_onset,14060
SA03_Infant_GreenTube,24,4,6,boundary,14182.0000001
SA03_Infant_GreenTube,24,4,6,trial_offset,14330
HH09_Infant_TwistyGlasses,25,5,1,grey_onset,14718
HH09_Infant_TwistyGlasses,25,5,1,still_onset,14808
HH09_Infant_TwistyGlasses,25,5,1,event_onset,14898
HH09_Infant_TwistyGlasses,25,5,1,boundary,15016
HH09_Infant_TwistyGlasses,25,5,1,trial_offset,15078
AL38_Adult_Slinky,26,5,2,grey_onset,15192
AL38_Adult_Slinky,26,5,2,still_onset,15282
AL38_Adult_Slinky,26,5,2,event_onset,15372
AL38_Adult_Slinky,26,5,2,boundary,15430
AL38_Adult_Slinky,26,5,2,trial_offset,15641
CN14_Adult_StickyBall,27,5,3,grey_onset,15747
CN14_Adult_StickyBall,27,5,3,still_onset,15837
CN14_Adult_StickyBall,27,5,3,event_onset,15927
CN14_Adult_StickyBall,27,5,3,boundary,16015
CN14_Adult_StickyBall,27,5,3,trial_offset,16137
SF28_Infant_OballStacker,28,5,4,grey_onset,16252
SF28_Infant_OballStacker,28,5,4,still_onset,16342
SF28_Infant_OballStacker,28,5,4,event_onset,16432
SF28_Infant_OballStacker,28,5,4,boundary,16720
SF28_Infant_OballStacker,28,5,4,trial_offset,16792
SA03_Infant_GreenTube,29,5,5,grey_onset,16899
SA03_Infant_GreenTube,29,5,5,still_onset,16989
SA03_Infant_GreenTube,29,5,5,event_onset,17079
SA03_Infant_GreenTube,29,5,5,boundary,17201.0000001
SA03_Infant_GreenTube,29,5,5,trial_offset,17349
OH29_Adult_MassageRoller,30,5,6,grey_onset,17460
OH29_Adult_MassageRoller,30,5,6,still_onset,17550
OH29_Adult_MassageRoller,30,5,6,event_onset,17640
OH29_Adult_MassageRoller,30,5,6,boundary,17754
OH29_Adult_MassageRoller,30,5,6,trial_offset,17940
AL38_Adult_Slinky,31,6,1,grey_onset,18291
AL38_Adult_Slinky,31,6,1,still_onset,18381
AL38_Adult_Slinky,31,6,1,event_onset,18471
AL38_Adult_Slinky,31,6,1,boundary,18529
AL38_Adult_Slinky,31,6,1,trial_offset,18740
HH09_Infant_TwistyGlasses,32,6,2,grey_onset,18848
HH09_Infant_TwistyGlasses,32,6,2,still_onset,18938
HH09_Infant_TwistyGlasses,32,6,2,event_onset,19028
HH09_Infant_TwistyGlasses,32,6,2,boundary,19146
HH09_Infant_TwistyGlasses,32,6,2,trial_offset,19208
SF28_Infant_OballStacker,33,6,3,grey_onset,19318
SF28_Infant_OballStacker,33,6,3,still_onset,19408
SF28_Infant_OballStacker,33,6,3,event_onset,19498
SF28_Infant_OballStacker,33,6,3,boundary,19786
SF28_Infant_OballStacker,33,6,3,trial_offset,19858
CN14_Adult_StickyBall,34,6,4,grey_onset,19968
CN14_Adult_StickyBall,34,6,4,still_onset,20058
CN14_Adult_StickyBall,34,6,4,event_onset,20148
CN14_Adult_StickyBall,34,6,4,boundary,20236
CN14_Adult_StickyBall,34,6,4,trial_offset,20358
OH29_Adult_MassageRoller,35,6,5,grey_onset,20467
OH29_Adult_MassageRoller,35,6,5,still_onset,20557
OH29_Adult_MassageRoller,35,6,5,event_onset,20647
OH29_Adult_MassageRoller,35,6,5,boundary,20761
OH29_Adult_MassageRoller,35,6,5,trial_offset,20947
SA03_Infant_GreenTube,36,6,6,grey_onset,21057
SA03_Infant_GreenTube,36,6,6,still_onset,21147
SA03_Infant_GreenTube,36,6,6,event_onset,21237
SA03_Infant_GreenTube,36,6,6,boundary,21359.0000001
SA03_Infant_GreenTube,36,6,6,trial_offset,21507
