vid,trial_number,block,inBlock_trial_number,event,frames_from_start
HH09_Adult_TwistyGlasses,22,4,4,trial_offset,13589
SF28_Adult_OballStacker,23,4,5,grey_onset,13690
SF28_Adult_OballStacker,23,4,5,still_onset,13780
SF28_Adult_OballStacker,23,4,5,event_onset,13870
SF28_Adult_OballStacker,23,4,5,boundary,14163.0000001
SF28_Adult_OballStacker,23,4,5,trial_offset,14230
CN14_Infant_StickyBall,24,4,6,grey_onset,14330
CN14_Infant_StickyBall,24,4,6,still_onset,14420
CN14_Infant_StickyBall,24,4,6,event_onset,14510
CN14_Infant_StickyBall,24,4,6,boundary,14599
CN14_Infant_StickyBall,24,4,6,trial_offset,14720
AL38_Infant_Slinky,25,5,1,grey_onset,15063
AL38_Infant_Slinky,25,5,1,still_onset,15153
AL38_Infant_Slinky,25,5,1,event_onset,15243
AL38_Infant_Slinky,25,5,1,boundary,15303
AL38_Infant_Slinky,25,5,1,trial_offset,15512
SA03_Adult_GreenTube,26,5,2,grey_onset,15613
SA03_Adult_GreenTube,26,5,2,still_onset,15703
SA03_Adult_GreenTube,26,5,2,event_onset,15793
SA03_Adult_GreenTube,26,5,2,boundary,15967
SA03_Adult_GreenTube,26,5,2,trial_offset,16063
HH09_Adult_TwistyGlasses,27,5,3,grey_onset,16163
HH09_Adult_TwistyGlasses,27,5,3,still_onset,16253
HH09_Adult_TwistyGlasses,27,5,3,event_onset,16343
HH09_Adult_TwistyGlasses,27,5,3,boundary,16451
HH09_Adult_TwistyGlasses,27,5,3,trial_offset,16523
OH29_Infant_MassageRoller,28,5,4,grey_onset,16624
OH29_Infant_MassageRoller,28,5,4,still_onset,16714
OH29_Infant_MassageRoller,28,5,4,event_onset,16804
OH29_Infant_MassageRoller,28,5,4,boundary,16922
OH29_Infant_MassageRoller,28,5,4,trial_offset,17104
CN14_Infant_StickyBall,29,5,5,grey_onset,17204
CN14_Infant_StickyBall,29,5,5,still_onset,17294
CN14_Infant_StickyBall,29,5,5,event_onset,17384
CN14_Infant_StickyBall,29,5,5,boundary,17473
CN14_Infant_StickyBall,29,5,5,trial_offset,17594
SF28_Adult_OballStacker,30,5,6,grey_onset,17695
SF28_Adult_OballStacker,30,5,6,still_onset,17785
SF28_Adult_OballStacker,30,5,6,event_onset,17875
SF28_Adult_OballStacker,30,5,6,boundary,18168.0000001
SF28_Adult_OballStacker,30,5,6,trial_offset,18235
