vid,trial_number,block,inBlock_trial_number,event,frames_from_start
OH29_Infant_MassageRoller,22,4,4,trial_offset,14108
AL38_Infant_Slinky,23,4,5,grey_onset,14209
AL38_Infant_Slinky,23,4,5,still_onset,14299
AL38_Infant_Slinky,23,4,5,event_onset,14389
AL38_Infant_Slinky,23,4,5,boundary,14449
AL38_Infant_Slinky,23,4,5,trial_offset,14658
SA03_Adult_GreenTube,24,4,6,grey_onset,14759
SA03_Adult_GreenTube,24,4,6,still_onset,14849
SA03_Adult_GreenTube,24,4,6,event_onset,14939
SA03_Adult_GreenTube,24,4,6,boundary,15113
SA03_Adult_GreenTube,24,4,6,trial_offset,15209
SF28_Adult_OballStacker,25,5,1,grey_onset,15551
SF28_Adult_OballStacker,25,5,1,still_onset,15641
SF28_Adult_OballStacker,25,5,1,event_onset,15731
SF28_Adult_OballStacker,25,5,1,boundary,16024.0000001
SF28_Adult_OballStacker,25,5,1,trial_offset,16091
CN14_Infant_StickyBall,26,5,2,grey_onset,16189
CN14_Infant_StickyBall,26,5,2,still_onset,16279
CN14_Infant_StickyBall,26,5,2,event_onset,16369
CN14_Infant_StickyBall,26,5,2,boundary,16458
CN14_Infant_StickyBall,26,5,2,trial_offset,16579
OH29_Infant_MassageRoller,27,5,3,grey_onset,16679
OH29_Infant_MassageRoller,27,5,3,still_onset,16769
OH29_Infant_MassageRoller,27,5,3,event_onset,16859
OH29_Infant_MassageRoller,27,5,3,boundary,16977
OH29_Infant_MassageRoller,27,5,3,trial_offset,17159
HH09_Adult_TwistyGlasses,28,5,4,grey_onset,17258
HH09_Adult_TwistyGlasses,28,5,4,still_onset,17348
HH09_Adult_TwistyGlasses,28,5,4,event_onset,17438
HH09_Adult_TwistyGlasses,28,5,4,boundary,17546
HH09_Adult_TwistyGlasses,28,5,4,trial_offset,17618
SA03_Adult_GreenTube,29,5,5,grey_onset,17719
SA03_Adult_GreenTube,29,5,5,still_onset,17809
SA03_Adult_GreenTube,29,5,5,event_onset,17899
SA03_Adult_GreenTube,29,5,5,boundary,18073
SA03_Adult_GreenTube,29,5,5,trial_offset,18169
AL38_Infant_Slinky,30,5,6,grey_onset,18271
AL38_Infant_Slinky,30,5,6,still_onset,18361
AL38_Infant_Slinky,30,5,6,event_onset,18451
AL38_Infant_Slinky,30,5,6,boundary,18511
AL38_Infant_Slinky,30,5,6,trial_offset,18720
CN14_Infant_StickyBall,31,6,1,grey_onset,19061
CN14_Infant_StickyBall,31,6,1,still_onset,19151
CN14_Infant_StickyBall,31,6,1,event_onset,19241
CN14_Infant_StickyBall,31,6,1,boundary,19330
CN14_Infant_StickyBall,31,6,1,trial_offset,19451
SF28_Adult_OballStacker,32,6,2,grey_onset,19551
SF28_Adult_OballStacker,32,6,2,still_onset,19641
SF28_Adult_OballStacker,32,6,2,event_onset,19731
SF28_Adult_OballStacker,32,6,2,boundary,20024.0000001
SF28_Adult_OballStacker,32,6,2,trial_offset,20091
HH09_Adult_TwistyGlasses,33,6,3,grey_onset,20190
HH09_Adult_TwistyGlasses,33,6,3,still_onset,20280
HH09_Adult_TwistyGlasses,33,6,3,event_onset,20370
HH09_Adult_TwistyGlasses,33,6,3,boundary,20478
HH09_Adult_TwistyGlasses,33,6,3,trial_offset,20550
OH29_Infant_MassageRoller,34,6,4,grey_onset,20650
OH29_Infant_MassageRoller,34,6,4,still_onset,20740
OH29_Infant_MassageRoller,34,6,4,event_onset,20830
OH29_Infant_MassageRoller,34,6,4,boundary,20948
OH29_Infant_MassageRoller,34,6,4,trial_offset,21130
AL38_Infant_Slinky,35,6,5,grey_onset,21231
AL38_Infant_Slinky,35,6,5,still_onset,21321
AL38_Infant_Slinky,35,6,5,event_onset,21411
AL38_Infant_Slinky,35,6,5,boundary,21471
AL38_Infant_Slinky,35,6,5,trial_offset,21680
SA03_Adult_GreenTube,36,6,6,grey_onset,21779
SA03_Adult_GreenTube,36,6,6,still_onset,21869
SA03_Adult_GreenTube,36,6,6,event_onset,21959
SA03_Adult_GreenTube,36,6,6,boundary,22133
SA03_Adult_GreenTube,36,6,6,trial_offset,22229
