vid,block,pi_frame_number,est_flash
SA03_Adult_GreenTube,1,867,879
AL38_Infant_Slinky,1,1418,1430
CN14_Infant_StickyBall,1,1908,1920
SF28_Adult_OballStacker,1,2550,2562
HH09_Adult_TwistyGlasses,1,3010,3022
OH29_Infant_MassageRoller,1,3592,3604
AL38_Infant_Slinky,2,4382,4394
SA03_Adult_GreenTube,2,4933,4945
SF28_Adult_OballStacker,2,5574,5586
CN14_Infant_StickyBall,2,6062,6074
OH29_Infant_MassageRoller,2,6643,6655
HH09_Adult_TwistyGlasses,2,7103,7115
